alert_sk,sensor_id,sensor_name,equipment_name,process_area,kpi_date,avg_reading,stddev_reading,min_reading,max_reading,total_readings,stability_level,signal_quality,coefficient_of_variation,has_outlier,expected_lower,expected_upper,range_violated,prev_stddev,volatility_trend,spike_status,alert_severity
5e773676ab49050a1cd4853cffc35926,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-10,84.18,3.94,77.75,90.96,14904,STABLE,CLEAN,0.0468,False,80.24,88.12,True,3.59,STEADY,NORMAL,OK
95f8b0fd176c781a77bd88e0c9374873,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-11,85.51,3.51,79.23,92.07,12942,STABLE,CLEAN,0.041,False,82.0,89.02,True,3.94,IMPROVING,NORMAL,OK
199e3d740512139dc2035ce48a0609ec,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-12,84.52,3.79,77.5,90.89,9484,STABLE,CLEAN,0.0448,False,80.73,88.31,True,3.51,STEADY,NORMAL,OK
c94c3f1ccd554a9b7c00491c96db3d4f,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-13,84.51,3.2,78.82,90.18,13225,STABLE,CLEAN,0.0379,False,81.31,87.71,True,3.79,IMPROVING,NORMAL,OK
f866c32ab52318f6742aed2a90718e2d,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-14,84.35,3.89,78.03,91.15,10215,STABLE,CLEAN,0.0461,False,80.46,88.24,True,3.2,INCREASING,NORMAL,OK
e9399584614f0e5483a17e3fa817482f,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-15,84.92,3.6,78.57,91.92,15958,STABLE,CLEAN,0.0424,False,81.32,88.52,True,3.89,STEADY,NORMAL,OK
0423d019979733b2f62bce98ef7bb53b,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-16,85.27,3.46,79.21,91.76,13737,STABLE,CLEAN,0.0406,False,81.81,88.73,True,3.6,STEADY,NORMAL,OK
041f23ae1c299db59cabccadcb43544a,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-17,85.05,4.12,77.48,92.6,8482,STABLE,CLEAN,0.0484,False,80.93,89.17,True,3.46,INCREASING,NORMAL,OK
0ac364eee68a843baace861e420cd581,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-18,85.52,3.51,79.33,92.05,12792,STABLE,CLEAN,0.041,False,82.01,89.03,True,4.12,IMPROVING,NORMAL,OK
d584fc552177a4f38f6552ec08966f20,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-19,85.06,3.89,77.81,92.14,11400,STABLE,CLEAN,0.0457,False,81.17,88.95,True,3.51,INCREASING,NORMAL,OK
339e0e3ba0ba0289f5a96a1533b3899e,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-20,84.24,3.36,78.51,89.85,12505,STABLE,CLEAN,0.0399,False,80.88,87.6,True,3.89,IMPROVING,NORMAL,OK
7cd3184126192b07d85aab3ed5db9f2b,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-21,85.17,3.77,78.67,91.44,8885,STABLE,CLEAN,0.0443,False,81.4,88.94,True,3.36,INCREASING,NORMAL,OK
ba046caa74c76e853e1977441aefca25,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-22,84.68,3.49,78.23,90.94,11112,STABLE,CLEAN,0.0412,False,81.19,88.17,True,3.77,STEADY,NORMAL,OK
f37ed4230a2cc28910db267d586d40e8,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-23,85.17,3.1,79.73,91.01,10187,STABLE,CLEAN,0.0364,False,82.07,88.27,True,3.49,IMPROVING,NORMAL,OK
41b72185696e5945ebbcc6b19e34e102,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-24,85.17,3.43,79.4,91.12,10717,STABLE,CLEAN,0.0403,False,81.74,88.6,True,3.1,INCREASING,NORMAL,OK
1b70eb4b36514bd9ffc4dddb74812b33,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-25,85.07,3.52,79.06,91.25,10886,STABLE,CLEAN,0.0414,False,81.55,88.59,True,3.43,STEADY,NORMAL,OK
dba5aabc840edcda84a71cebdc598e5b,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-26,84.62,3.96,77.09,91.85,12314,STABLE,CLEAN,0.0468,False,80.66,88.58,True,3.52,INCREASING,NORMAL,OK
3cf51eadcc3d1908d83826ae7f891bd2,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-27,84.88,3.43,78.83,91.32,14105,STABLE,CLEAN,0.0404,False,81.45,88.31,True,3.96,IMPROVING,NORMAL,OK
fcf29bee5f56a2b6b7e3b46f525b0d10,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-28,85.32,3.69,78.7,91.97,12645,STABLE,CLEAN,0.0432,False,81.63,89.01,True,3.43,STEADY,NORMAL,OK
d285babc916f787c82d2bd9f75cc119c,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-29,84.5,3.76,77.17,91.63,11817,STABLE,CLEAN,0.0445,False,80.74,88.26,True,3.69,STEADY,NORMAL,OK
d14a47a44f3d650505e27c9313b9dd76,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-30,85.12,3.46,78.45,91.4,9282,STABLE,CLEAN,0.0406,False,81.66,88.58,True,3.76,STEADY,NORMAL,OK
5d4a6a47913575bf1add672bc901f389,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-10-31,85.29,3.64,79.39,91.36,10514,STABLE,CLEAN,0.0427,False,81.65,88.93,True,3.46,STEADY,NORMAL,OK
207a100f4387bacbc328c2fa95ef6002,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-01,84.67,3.24,78.56,90.06,8475,STABLE,CLEAN,0.0383,False,81.43,87.91,True,3.64,IMPROVING,NORMAL,OK
3a53574e66e223d4a9e7686f28969062,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-02,85.07,3.21,79.67,91.13,14672,STABLE,CLEAN,0.0377,False,81.86,88.28,True,3.24,STEADY,NORMAL,OK
d0851f2f27533ff453deecb450590793,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-03,85.38,2.94,79.87,90.36,12493,STABLE,CLEAN,0.0344,False,82.44,88.32,True,3.21,STEADY,NORMAL,OK
790cffe15ae492ac4d25d8599d5907ee,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-04,84.24,3.06,78.73,89.13,10116,STABLE,CLEAN,0.0363,False,81.18,87.3,True,2.94,STEADY,NORMAL,OK
231df89e56da4bab34abe9e4ca289b2a,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-05,84.92,3.69,78.5,90.94,9670,STABLE,CLEAN,0.0435,False,81.23,88.61,True,3.06,INCREASING,NORMAL,OK
f212ba38f348d9bfb50d35e78192f7fb,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-06,85.49,3.16,79.92,91.0,9663,STABLE,CLEAN,0.037,False,82.33,88.65,True,3.69,IMPROVING,NORMAL,OK
df45b9349a3f7183b880c92b37a5bd92,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-07,85.2,3.66,78.16,91.57,13908,STABLE,CLEAN,0.043,False,81.54,88.86,True,3.16,INCREASING,NORMAL,OK
a3f8470a9b776ccb7542c039ec63e4ad,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-08,84.97,3.9,78.46,91.84,13523,STABLE,CLEAN,0.0459,False,81.07,88.87,True,3.66,STEADY,NORMAL,OK
3c520e2ad7ebb7cb3917e9f6e0aced5b,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-09,85.1,3.42,79.31,91.54,9903,STABLE,CLEAN,0.0402,False,81.68,88.52,True,3.9,IMPROVING,NORMAL,OK
3fc682296c9dd5f70291e76e6c5fff63,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-10,85.04,3.26,79.56,90.72,10315,STABLE,CLEAN,0.0383,False,81.78,88.3,True,3.42,STEADY,NORMAL,OK
a823b3e0fd9a1582b95988f46cf4f358,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-11,85.3,3.52,79.42,91.89,10046,STABLE,CLEAN,0.0413,False,81.78,88.82,True,3.26,STEADY,NORMAL,OK
cf0ca4d11c8b60bcc50783c755b0972b,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-12,83.77,4.06,76.05,90.33,8280,STABLE,CLEAN,0.0485,False,79.71,87.83,True,3.52,INCREASING,NORMAL,OK
b20b5e0d0455cef101ba20c8b100ece3,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-13,84.99,3.6,78.32,91.93,12301,STABLE,CLEAN,0.0424,False,81.39,88.59,True,4.06,IMPROVING,NORMAL,OK
ac58d02dac587c7d1073a7302dc57bca,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-14,84.89,2.99,79.33,90.53,14079,STABLE,CLEAN,0.0352,False,81.9,87.88,True,3.6,IMPROVING,NORMAL,OK
a7ed13c4bce5ad15c6c54439de204470,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-15,85.03,3.46,79.02,91.27,15894,STABLE,CLEAN,0.0407,False,81.57,88.49,True,2.99,INCREASING,NORMAL,OK
386c0dc2410c141c7e687a9d63fdc7ac,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-16,85.67,3.69,79.09,92.44,9906,STABLE,CLEAN,0.0431,False,81.98,89.36,True,3.46,STEADY,NORMAL,OK
77e09817093611f99092591b37e01eb3,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-17,85.39,3.55,79.29,92.29,11630,STABLE,CLEAN,0.0416,False,81.84,88.94,True,3.69,STEADY,NORMAL,OK
40f01b50e68afc30c53fae2139546636,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-18,85.63,3.26,79.42,91.31,15685,STABLE,CLEAN,0.0381,False,82.37,88.89,True,3.55,STEADY,NORMAL,OK
a6eb2e9814d21c2fedf342d9ad82edf5,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-19,84.16,3.55,77.53,90.21,12805,STABLE,CLEAN,0.0422,False,80.61,87.71,True,3.26,STEADY,NORMAL,OK
86c0ba52920d6b028b0091e9e6817c9d,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-20,85.19,3.25,79.75,90.41,11062,STABLE,CLEAN,0.0382,False,81.94,88.44,True,3.55,STEADY,NORMAL,OK
cd28d6597d5ad6992ee369548a189e82,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-21,84.66,3.72,78.67,91.75,12843,STABLE,CLEAN,0.0439,False,80.94,88.38,True,3.25,INCREASING,NORMAL,OK
5a279962b3979eacc8deb636bc63f63a,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-22,84.72,2.95,79.23,90.33,11964,STABLE,CLEAN,0.0348,False,81.77,87.67,True,3.72,IMPROVING,NORMAL,OK
05ff23ca3300931d3b0074a747471158,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-23,84.76,4.33,77.78,92.04,12381,STABLE,CLEAN,0.0511,False,80.43,89.09,True,2.95,INCREASING,NORMAL,OK
ef3dc0dca5493fadd02da907b52106ff,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-24,85.07,2.69,80.33,89.87,12250,STABLE,CLEAN,0.0316,False,82.38,87.76,True,4.33,IMPROVING,NORMAL,OK
b746d2a7a95762ea45bb4908ccd0483c,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-25,84.91,3.3,78.97,90.59,10483,STABLE,CLEAN,0.0389,False,81.61,88.21,True,2.69,INCREASING,NORMAL,OK
b143aa8029da8ecc26ce13c8a4199fce,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-26,85.07,3.3,79.6,90.72,9612,STABLE,CLEAN,0.0388,False,81.77,88.37,True,3.3,STEADY,NORMAL,OK
9dab550407bb7de9be56ae0d6700d2f8,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-27,84.65,4.17,77.78,91.44,9499,STABLE,CLEAN,0.0493,False,80.48,88.82,True,3.3,INCREASING,NORMAL,OK
d00e025b877009ebc8a8c24ce5558ff4,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-28,85.04,3.51,78.63,91.74,8960,STABLE,CLEAN,0.0413,False,81.53,88.55,True,4.17,IMPROVING,NORMAL,OK
8ce56684aea6896232c01ef3858771f6,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-29,85.48,3.02,79.8,90.49,11316,STABLE,CLEAN,0.0353,False,82.46,88.5,True,3.51,IMPROVING,NORMAL,OK
b5f3eea9381db050355e3d9060270a93,S-TMP-301,E-301 Outlet Temp,E-301 Heat Exchanger,Separation Train,2025-11-30,85.78,3.68,79.01,92.08,11579,STABLE,CLEAN,0.0429,False,82.1,89.46,True,3.02,INCREASING,NORMAL,OK
ca6ab2efb8aa235bcbf0571dd32f74d2,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-02,11.81,1.29,9.71,14.19,8714,STABLE,CLEAN,0.1092,False,10.52,13.1,True,,NO_HISTORY,NO_HISTORY,OK
b33a896472eff5811581968dbb9d9e80,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-03,11.94,1.2,9.87,14.05,14191,STABLE,CLEAN,0.1005,False,10.74,13.14,True,1.29,STEADY,NORMAL,OK
38aa932d6e1d45379883829e9c975b7c,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-04,12.08,1.1,10.3,14.05,11219,STABLE,CLEAN,0.0911,False,10.98,13.18,True,1.2,STEADY,NORMAL,OK
94a25147b148f166568abeb439f85d12,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-05,11.97,1.12,9.83,14.14,14582,STABLE,CLEAN,0.0936,False,10.85,13.09,True,1.1,STEADY,NORMAL,OK
566644d55aab3a59e9659f59564d67cf,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-06,12.07,1.25,9.74,14.36,10911,STABLE,CLEAN,0.1036,False,10.82,13.32,True,1.12,INCREASING,NORMAL,OK
9bcb77d06a2654c073a1662e324c667d,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-07,11.85,1.27,9.76,13.98,11733,STABLE,CLEAN,0.1072,False,10.58,13.12,True,1.25,STEADY,NORMAL,OK
d0a96ac5560bdea6a634a628f522728a,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-08,12.13,1.27,9.75,14.53,12515,STABLE,CLEAN,0.1047,False,10.86,13.4,True,1.27,STEADY,NORMAL,OK
bd47f6007097e7ecf8370085d2eb93a6,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-09,12.16,1.23,10.19,14.21,13358,STABLE,CLEAN,0.1012,False,10.93,13.39,True,1.27,STEADY,NORMAL,OK
c38d1c030fd2e840612537fccf7fc49d,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-10,11.94,1.14,10.06,14.0,11772,STABLE,CLEAN,0.0955,False,10.8,13.08,True,1.23,STEADY,NORMAL,OK
7d171bcf29cf65ef0c8039549c172def,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-11,12.17,1.0,10.36,14.04,13641,STABLE,CLEAN,0.0822,False,11.17,13.17,True,1.14,IMPROVING,NORMAL,OK
7502214477b4fb556a0acd5f96c9a66c,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-12,11.94,1.14,9.94,13.85,14359,STABLE,CLEAN,0.0955,False,10.8,13.08,True,1.0,INCREASING,NORMAL,OK
54c218289d3e3a739ab50eb58c74d63b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-13,11.83,1.26,9.53,13.98,10431,STABLE,CLEAN,0.1065,False,10.57,13.09,True,1.14,INCREASING,NORMAL,OK
3f955a5acd9666809784664af6fdb76e,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-14,11.94,1.25,9.93,14.03,15968,STABLE,CLEAN,0.1047,False,10.69,13.19,True,1.26,STEADY,NORMAL,OK
c6b77182f33ac277900d41b04a26e4a0,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-15,12.09,1.14,10.2,14.12,13314,STABLE,CLEAN,0.0943,False,10.95,13.23,True,1.25,STEADY,NORMAL,OK
cdaeb5cbd5285452138a33e2abd556ea,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-16,11.92,1.19,9.98,13.98,9329,STABLE,CLEAN,0.0998,False,10.73,13.11,True,1.14,STEADY,NORMAL,OK
222af19f6b600f3db3f7e76f3a532c53,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-17,12.07,1.09,9.96,13.92,11048,STABLE,CLEAN,0.0903,False,10.98,13.16,True,1.19,STEADY,NORMAL,OK
e61928c015e4c9cf236192be38e0a4d5,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-18,11.96,1.09,10.05,14.04,14312,STABLE,CLEAN,0.0911,False,10.87,13.05,True,1.09,STEADY,NORMAL,OK
20254b8261a7fe30aa9cc64d449bc7d6,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-19,12.04,1.13,9.94,14.19,11594,STABLE,CLEAN,0.0939,False,10.91,13.17,True,1.09,STEADY,NORMAL,OK
e581a543d046889b9bd314d7886742af,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-20,12.29,1.17,10.24,15.68,10469,STABLE,CLEAN,0.0952,True,11.12,13.46,True,1.13,STEADY,NORMAL,WARNING
27d9fdcb32c8f3d8a5ed18789ff06b10,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-21,12.06,1.38,9.78,14.55,13018,STABLE,CLEAN,0.1144,False,10.68,13.44,True,1.17,INCREASING,NORMAL,OK
de25d0b08f2e8bc331dbefc38109b5a1,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-22,12.11,1.17,10.04,14.39,11576,STABLE,CLEAN,0.0966,False,10.94,13.28,True,1.38,IMPROVING,NORMAL,OK
cec80477e19b638b2824dac69432bd05,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-23,12.36,1.55,9.57,15.35,10774,STABLE,CLEAN,0.1254,False,10.81,13.91,True,1.17,INCREASING,NORMAL,OK
7d0a04d693a9ae4cc6ef826900fa5974,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-24,11.93,1.13,9.8,13.74,15630,STABLE,CLEAN,0.0947,False,10.8,13.06,True,1.55,IMPROVING,NORMAL,OK
19660d1f5bffc98f6aa28de2c592c859,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-25,11.81,1.0,10.12,13.65,10652,STABLE,CLEAN,0.0847,False,10.81,12.81,True,1.13,IMPROVING,NORMAL,OK
be703dce34b6b012b3f43a0725f17e05,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-26,12.18,1.14,10.34,14.09,15510,STABLE,CLEAN,0.0936,False,11.04,13.32,True,1.0,INCREASING,NORMAL,OK
dbd9de5be14ec061f5f80aa291ce0219,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-27,11.85,1.3,9.34,14.08,14149,STABLE,CLEAN,0.1097,False,10.55,13.15,True,1.14,INCREASING,NORMAL,OK
07a854b0441b5fae7f8baaa88072bd5c,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-28,11.88,1.25,9.69,13.91,15244,STABLE,CLEAN,0.1052,False,10.63,13.13,True,1.3,STEADY,NORMAL,OK
cf7afcb3f37937e567d6f9d3ef19c8a7,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-29,12.28,1.22,10.11,14.62,10047,STABLE,CLEAN,0.0993,False,11.06,13.5,True,1.25,STEADY,NORMAL,OK
32a2ab2ffcbc7511816ef924f8584924,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-09-30,12.2,1.25,10.08,14.53,10684,STABLE,CLEAN,0.1025,False,10.95,13.45,True,1.22,STEADY,NORMAL,OK
7d186a824c0726fd8a67906dd5a9cea9,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-01,12.3,1.41,9.96,14.62,13293,STABLE,CLEAN,0.1146,False,10.89,13.71,True,1.25,INCREASING,NORMAL,OK
ef65655b53a35a776ba3ebfa997e315a,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-02,11.84,1.28,9.57,14.32,8358,STABLE,CLEAN,0.1081,False,10.56,13.12,True,1.41,STEADY,NORMAL,OK
998cc277063f521160114595db8c4fcc,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-03,12.25,1.21,10.26,14.48,9571,STABLE,CLEAN,0.0988,False,11.04,13.46,True,1.28,STEADY,NORMAL,OK
2189212a198f97a876495ee54b9ff3d0,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-04,11.84,1.16,9.69,13.99,14129,STABLE,CLEAN,0.098,False,10.68,13.0,True,1.21,STEADY,NORMAL,OK
b1c5d1fe4cd9cca5808110819e58539e,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-05,12.09,1.14,10.07,14.04,12648,STABLE,CLEAN,0.0943,False,10.95,13.23,True,1.16,STEADY,NORMAL,OK
1d3fbf335bfae83cd148187cb538bab9,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-06,11.87,1.17,9.74,13.98,12168,STABLE,CLEAN,0.0986,False,10.7,13.04,True,1.14,STEADY,NORMAL,OK
c5e51e15fc2c29b91f866342e36d9fe2,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-07,12.04,1.5,9.15,14.76,10291,STABLE,CLEAN,0.1246,False,10.54,13.54,True,1.17,INCREASING,NORMAL,OK
c04c84a63c1130bd69ad8a8039774a47,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-08,12.06,1.34,9.53,14.6,13074,STABLE,CLEAN,0.1111,False,10.72,13.4,True,1.5,IMPROVING,NORMAL,OK
7c413656c899ab1ab35b9247a7406831,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-09,11.81,1.14,9.82,13.78,14278,STABLE,CLEAN,0.0965,False,10.67,12.95,True,1.34,IMPROVING,NORMAL,OK
9e0771e2eb2f244ff1ad5c43bbc4387a,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-10,12.38,1.05,10.41,14.33,10192,STABLE,CLEAN,0.0848,False,11.33,13.43,True,1.14,STEADY,NORMAL,OK
bb6404f4074b470cff6e2216cef09320,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-11,11.93,1.24,9.81,14.28,11631,STABLE,CLEAN,0.1039,False,10.69,13.17,True,1.05,INCREASING,NORMAL,OK
94961e8f169f6eaaadb33d631c0a33da,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-12,11.93,1.18,10.03,14.83,12788,STABLE,CLEAN,0.0989,True,10.75,13.11,True,1.24,STEADY,NORMAL,WARNING
8604df21dfc570e056400a6adc83eb4f,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-13,12.08,1.32,9.82,14.38,9324,STABLE,CLEAN,0.1093,False,10.76,13.4,True,1.18,INCREASING,NORMAL,OK
3cd05ed6be1dff5ee219ae7949b8eaf2,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-14,12.06,1.19,9.92,14.06,14341,STABLE,CLEAN,0.0987,False,10.87,13.25,True,1.32,STEADY,NORMAL,OK
e7aee8fa6204ede700e180489ba37bde,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-15,11.8,1.34,9.22,13.97,14809,STABLE,CLEAN,0.1136,False,10.46,13.14,True,1.19,INCREASING,NORMAL,OK
2436f6014c2ed76fff2d1c0403fd7320,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-16,11.8,1.14,9.71,13.94,14405,STABLE,CLEAN,0.0966,False,10.66,12.94,True,1.34,IMPROVING,NORMAL,OK
c2458fc44d0c4d6447f50314bdaa1b4c,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-17,11.95,1.22,9.81,14.27,15221,STABLE,CLEAN,0.1021,False,10.73,13.17,True,1.14,STEADY,NORMAL,OK
0cdb3b4cea9e4111753f1e439116e996,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-18,11.93,0.99,10.27,13.66,9998,STABLE,CLEAN,0.083,False,10.94,12.92,True,1.22,IMPROVING,NORMAL,OK
364f7f41e7afdfeb1a01b6174074c4c7,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-19,11.94,1.19,9.91,14.14,10131,STABLE,CLEAN,0.0997,False,10.75,13.13,True,0.99,INCREASING,NORMAL,OK
e186d26c5aa067c0b451d6de8cfdb8fc,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-20,12.21,1.25,9.92,14.59,14833,STABLE,CLEAN,0.1024,False,10.96,13.46,True,1.19,STEADY,NORMAL,OK
0b78494709d951fbfb398d856530d22b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-21,12.01,1.12,10.15,14.09,11847,STABLE,CLEAN,0.0933,False,10.89,13.13,True,1.25,IMPROVING,NORMAL,OK
5bd6ed7aaf1f197bb40bf28bd1f2c30d,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-22,12.21,1.29,10.11,14.6,15351,STABLE,CLEAN,0.1057,False,10.92,13.5,True,1.12,INCREASING,NORMAL,OK
0d26eaa6d82c6861ed939790118f9e57,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-23,11.79,1.14,9.66,13.85,9056,STABLE,CLEAN,0.0967,False,10.65,12.93,True,1.29,IMPROVING,NORMAL,OK
